,id,title,adult,overview,original_language,popularity,release_date,vote_average,vote_count
4339,16266,2012 Doomsday,False,"On December 21, 2012 four strangers on a journey of faith are drawn to an ancient temple in the heart of Mexico. For the Mayans it is the last recorded day. For NASA scientists it is a cataclysmic polar shift. For the rest of us, it is Doomsday.",en,16.727,2008-02-12,3.0,96
4340,580175,Another Round,False,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,da,17.325,2020-09-24,7.7,1971
4341,239563,St. Vincent,False,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",en,16.589,2014-10-09,7.1,1563
4342,523849,The Last Sharknado: It's About Time,False,"With much of America lying in ruins, the rest of the world braces for a global sharknado, Fin and his family must travel around the world to stop them.",en,18.106,2018-08-19,4.5,189
4343,581997,Batman vs. Teenage Mutant Ninja Turtles,False,"Batman, Batgirl and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins.",en,21.358,2019-03-31,7.2,345
4344,31170,Casper's Scare School,False,"When Casper's been being friendly lately even when playing with a boy named Jimmy, Kibosh: The King of the Underworld has Casper enrolled into a Scare School headed by the two-headed headmaster Alder and Dash. He befriends Ra, a mummy with unraveling issues and Mantha, a zombie girl who keeps falling apart. When Casper discovers the two-headed headmaster's plot to use a petrification potion to turn Kibosh into stone and take over the Underworld and Deedstown, he and his new friends must stop him.",en,16.815,2006-10-20,5.2,49
4345,14620,The Butterfly Effect 2,False,"After his girlfriend, Julie, and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",en,16.844,2006-08-17,4.9,734
4346,351962,Pervert Ward: Torturing the White Uniform,False,"Japanese cult filmmaker Hisayasu Sato took a crack from his constant climb toward respectability with this particular kinky pinku-eiga entry aimed at the latex and rubber fetish set. A medical center nurse dealing with a patient for amnesia finds out that he is the serial slayer whom has been wandering the city armed with a metal baseball bat. The story is really an excuse for many softcore couplings offering rubber gloves as well as the like. an usually downbeat wallow in the perverse, perhaps offering evidence that while one can take the filmmaker out of the slum, the reverse is often untrue. Maya Shiraki movie stars with the omnipresent Takeshi Ito and Yoko Fujita.",ja,16.992,1988-07-28,5.0,5
4347,44725,One Piece: Chopper's Kingdom on the Island of Strange Animals,False,"As the Straw Hat Pirates sail through the Grand Line.A line of geysers erupted from under the Going Merry. And the whole crew find themselves flying over the island. Unfortunatly, Chopper fell off the ship and was separated from his friends. Luffy and the others landed on the other side of the island. Chopper meanwhile finds himself being worshiped as the island's new king by the animals. To make matters worse, a trio of human ""horn"" hunters are on the island. The leader, Count Butler is a violin playing/horn eating human who wants to eat the island's treasure to inherit immense power. Will Luffy & the rest be able to prevent the count from terrorizing the island? And will they be able to convince Momambi that not all pirates are bad?",ja,16.843,2002-03-02,6.6,118
4348,16288,Creepshow 2,False,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",en,19.342,1987-05-01,6.2,409
4349,16761,A Movie of Eggs,False,"A small egg named Toto decides that he wants to fulfill his purpose in life and become a chicken instead of dying in a frying pan; so he starts a quest to return to the farms along with his new friend, the noisy egg Willy and a crazy bacon stripe. The three friends will face lot of obstacles in their quest.",es,16.594,2006-04-21,7.7,242
4350,601893,Sonic the Hedgehog: Freedom Fighters Unite,False,"Sonic Conversion: the Freedom Fighters develop a De-Robotisizer and try it out on Bunnie.  Dulcy: After Dulcy exhibits strange behavior, Sally discovers she's going through a rites of passage state of her adolescence.  The Void: After Sonic is almost sucked inside the Void, he finds a huge ring which Sally believes is an ancient relic but which turns out to be a trick of Nagus.  Spyhog: After Antoine saves Sally's life during a raid, Sonic can't stand his bragging and zips in to see Uncle Chuck, who finds out his bug in Robotnik's hardware is malfunctioning.",en,14.621,,5.0,1
4351,467037,Jack Black: Spider-Man,False,"Peter Parker is no ordinary kid, but what if he was played by Jack Black? That's right, you got yourself some pretty irresponsible hero!",en,14.002,2002-06-06,6.6,22
4352,1887,Marie Antoinette,False,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",en,13.593,2006-05-24,6.7,2225
4353,287424,Maggie,False,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",en,18.966,2015-05-08,5.4,1385
4354,39319,Tales of Vesperia: The First Strike,False,"In a mythical kingdom, the mighty Imperial Knights harness a magical substance known as Aer to power their weapons and protect humanity from the monsters of the forest. But something strange is afoot; the Aer is somehow changing, causing the wilderness to waste away and stirring the woodland beasts to attack with greater frequency. As danger creeps steadily closer to civilization, two young recruits - Flynn, the rigid son of a fallen hero, and the rebellious and brash Yuri - must ride with their fellow Imperial Knights to distant ruins in hopes of uncovering the truth behind the transforming Aer.",ja,21.304,2009-10-03,6.3,32
4355,322,Mystic River,False,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,en,20.341,2003-01-01,7.7,5256
4356,298,Ocean's Thirteen,False,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",en,19.942,2007-06-06,6.7,5286
4357,13154,Showdown in Little Tokyo,False,"An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past.",en,15.84,1991-08-23,6.3,342
4358,204922,Before I Go to Sleep,False,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",en,21.482,2014-09-03,6.5,1693
4359,602291,Intruder,False,"Seo-jin is a widower still grieving his wife’s death. Then he receives the news that his long-lost younger sister, Yoo-jin, who went missing 25 years ago, has turned up. Unlike the rest of his family, who welcome her into their arms, Seo-jin feels that Yoo-jin is a stranger.",ko,22.352,2020-06-04,6.9,58
4360,13056,Punisher: War Zone,False,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",en,14.339,2008-12-05,5.8,869
